Store ID,Product ID,Date,Forecasted_Demand
S004,P0018,2024-01-19,123.7
S004,P0018,2024-01-20,110.54
S004,P0018,2024-01-21,140.77
S004,P0018,2024-01-22,120.32
S004,P0018,2024-01-23,130.32
S004,P0018,2024-01-24,154.09
S004,P0018,2024-01-25,120.63
S004,P0018,2024-01-26,122.68
S004,P0018,2024-01-27,112.74
S004,P0018,2024-01-28,142.43
S004,P0018,2024-01-29,118.93
S004,P0018,2024-01-30,128.35
S004,P0018,2024-01-31,154.67
S004,P0019,2024-01-02,141.05
S004,P0019,2024-01-03,151.52
S004,P0019,2024-01-04,140.97
S004,P0019,2024-01-05,145.17
S004,P0019,2024-01-06,118.3
S004,P0019,2024-01-07,139.42
S004,P0019,2024-01-08,124.12
S004,P0019,2024-01-09,139.73
S004,P0019,2024-01-10,151.23
S004,P0019,2024-01-11,140.56
S004,P0019,2024-01-12,146.16
S004,P0019,2024-01-13,117.15
S004,P0019,2024-01-14,139.09
S004,P0019,2024-01-15,123.34
S004,P0019,2024-01-16,139.79
S004,P0019,2024-01-17,151.2
S004,P0019,2024-01-18,140.58
S004,P0019,2024-01-19,146.14
S004,P0019,2024-01-20,117.16
S004,P0019,2024-01-21,139.09
S004,P0019,2024-01-22,123.35
S004,P0019,2024-01-23,139.78
S004,P0019,2024-01-24,151.2
S004,P0019,2024-01-25,140.58
S004,P0019,2024-01-26,146.14
S004,P0019,2024-01-27,117.16
S004,P0019,2024-01-28,139.09
S004,P0019,2024-01-29,123.35
S004,P0019,2024-01-30,139.78
S004,P0019,2024-01-31,151.2
S004,P0020,2024-01-02,136.18
S004,P0020,2024-01-03,152.29
S004,P0020,2024-01-04,133.47
S004,P0020,2024-01-05,128.85
S004,P0020,2024-01-06,118.08
S004,P0020,2024-01-07,132.69
S004,P0020,2024-01-08,155.69
S004,P0020,2024-01-09,133.06
S004,P0020,2024-01-10,145.87
S004,P0020,2024-01-11,133.99
S004,P0020,2024-01-12,132.12
S004,P0020,2024-01-13,118.41
S004,P0020,2024-01-14,131.58
S004,P0020,2024-01-15,155.9
S004,P0020,2024-01-16,133.07
S004,P0020,2024-01-17,147.07
S004,P0020,2024-01-18,134.6
S004,P0020,2024-01-19,131.68
S004,P0020,2024-01-20,117.78
S004,P0020,2024-01-21,131.51
S004,P0020,2024-01-22,156.27
S004,P0020,2024-01-23,133.33
S004,P0020,2024-01-24,146.94
S004,P0020,2024-01-25,134.36
S004,P0020,2024-01-26,131.63
S004,P0020,2024-01-27,117.91
S004,P0020,2024-01-28,131.62
S004,P0020,2024-01-29,156.24
S004,P0020,2024-01-30,133.24
S004,P0020,2024-01-31,146.91
S005,P0001,2024-01-02,138.07
S005,P0001,2024-01-03,133.48
S005,P0001,2024-01-04,151.69
S005,P0001,2024-01-05,121.36
S005,P0001,2024-01-06,119.22
S005,P0001,2024-01-07,123.06
S005,P0001,2024-01-08,131.99
S005,P0001,2024-01-09,140.52
S005,P0001,2024-01-10,130.69
S005,P0001,2024-01-11,152.58
S005,P0001,2024-01-12,121.61
S005,P0001,2024-01-13,119.85
S005,P0001,2024-01-14,124.76
S005,P0001,2024-01-15,130.83
S005,P0001,2024-01-16,140.66
S005,P0001,2024-01-17,130.71
S005,P0001,2024-01-18,152.66
S005,P0001,2024-01-19,121.65
S005,P0001,2024-01-20,119.9
S005,P0001,2024-01-21,124.82
S005,P0001,2024-01-22,130.83
S005,P0001,2024-01-23,140.68
S005,P0001,2024-01-24,130.72
S005,P0001,2024-01-25,152.67
S005,P0001,2024-01-26,121.66
S005,P0001,2024-01-27,119.91
S005,P0001,2024-01-28,124.82
S005,P0001,2024-01-29,130.83
S005,P0001,2024-01-30,140.69
S005,P0001,2024-01-31,130.73
S005,P0002,2024-01-02,146.0
S005,P0002,2024-01-03,132.15
S005,P0002,2024-01-04,148.49
S005,P0002,2024-01-05,130.66
S005,P0002,2024-01-06,131.38
S005,P0002,2024-01-07,142.74
S005,P0002,2024-01-08,125.98
S005,P0002,2024-01-09,133.97
S005,P0002,2024-01-10,129.75
S005,P0002,2024-01-11,147.3
S005,P0002,2024-01-12,131.35
S005,P0002,2024-01-13,131.18
S005,P0002,2024-01-14,141.57
S005,P0002,2024-01-15,126.24
S005,P0002,2024-01-16,133.83
S005,P0002,2024-01-17,129.72
S005,P0002,2024-01-18,147.29
S005,P0002,2024-01-19,131.36
S005,P0002,2024-01-20,131.18
S005,P0002,2024-01-21,141.56
S005,P0002,2024-01-22,126.24
S005,P0002,2024-01-23,133.83
S005,P0002,2024-01-24,129.72
S005,P0002,2024-01-25,147.29
S005,P0002,2024-01-26,131.36
S005,P0002,2024-01-27,131.18
S005,P0002,2024-01-28,141.56
S005,P0002,2024-01-29,126.24
S005,P0002,2024-01-30,133.83
S005,P0002,2024-01-31,129.72
S005,P0003,2024-01-02,143.98
S005,P0003,2024-01-03,196.56
S005,P0003,2024-01-04,170.64
S005,P0003,2024-01-05,112.85
S005,P0003,2024-01-06,114.48
S005,P0003,2024-01-07,151.71
S005,P0003,2024-01-08,165.06
S005,P0003,2024-01-09,149.35
S005,P0003,2024-01-10,137.86
S005,P0003,2024-01-11,132.64
S005,P0003,2024-01-12,143.85
S005,P0003,2024-01-13,166.35
S005,P0003,2024-01-14,151.11
S005,P0003,2024-01-15,120.4
S005,P0003,2024-01-16,125.19
S005,P0003,2024-01-17,164.69
S005,P0003,2024-01-18,168.75
S005,P0003,2024-01-19,139.44
S005,P0003,2024-01-20,131.72
S005,P0003,2024-01-21,136.26
S005,P0003,2024-01-22,143.31
S005,P0003,2024-01-23,150.86
S005,P0003,2024-01-24,158.15
S005,P0003,2024-01-25,142.27
S005,P0003,2024-01-26,130.94
S005,P0003,2024-01-27,150.76
S005,P0003,2024-01-28,154.18
S005,P0003,2024-01-29,136.01
S005,P0003,2024-01-30,130.91
S005,P0003,2024-01-31,153.85
S005,P0004,2024-01-02,147.52
S005,P0004,2024-01-03,135.47
S005,P0004,2024-01-04,121.88
S005,P0004,2024-01-05,138.07
S005,P0004,2024-01-06,132.43
S005,P0004,2024-01-07,145.15
S005,P0004,2024-01-08,140.48
S005,P0004,2024-01-09,143.09
S005,P0004,2024-01-10,134.87
S005,P0004,2024-01-11,122.14
S005,P0004,2024-01-12,137.15
S005,P0004,2024-01-13,131.65
S005,P0004,2024-01-14,142.56
S005,P0004,2024-01-15,138.77
S005,P0004,2024-01-16,142.6
S005,P0004,2024-01-17,134.3
S005,P0004,2024-01-18,121.7
S005,P0004,2024-01-19,136.75
S005,P0004,2024-01-20,131.33
S005,P0004,2024-01-21,142.29
S005,P0004,2024-01-22,138.54
S005,P0004,2024-01-23,142.38
S005,P0004,2024-01-24,134.12
S005,P0004,2024-01-25,121.53
S005,P0004,2024-01-26,136.6
S005,P0004,2024-01-27,131.2
S005,P0004,2024-01-28,142.18
S005,P0004,2024-01-29,138.45
S005,P0004,2024-01-30,142.3
S005,P0004,2024-01-31,134.04
S005,P0005,2024-01-02,134.78
S005,P0005,2024-01-03,141.88
S005,P0005,2024-01-04,149.54
S005,P0005,2024-01-05,144.25
S005,P0005,2024-01-06,153.42
S005,P0005,2024-01-07,157.56
S005,P0005,2024-01-08,148.33
S005,P0005,2024-01-09,138.14
S005,P0005,2024-01-10,130.38
S005,P0005,2024-01-11,144.89
S005,P0005,2024-01-12,144.44
S005,P0005,2024-01-13,149.79
S005,P0005,2024-01-14,144.98
S005,P0005,2024-01-15,131.59
S005,P0005,2024-01-16,142.12
S005,P0005,2024-01-17,146.94
S005,P0005,2024-01-18,146.86
S005,P0005,2024-01-19,128.61
S005,P0005,2024-01-20,142.0
S005,P0005,2024-01-21,157.01
S005,P0005,2024-01-22,142.38
S005,P0005,2024-01-23,134.05
S005,P0005,2024-01-24,133.69
S005,P0005,2024-01-25,150.12
S005,P0005,2024-01-26,142.5
S005,P0005,2024-01-27,143.59
S005,P0005,2024-01-28,144.1
S005,P0005,2024-01-29,136.37
S005,P0005,2024-01-30,144.47
S005,P0005,2024-01-31,143.07
S005,P0006,2024-01-02,140.9
S005,P0006,2024-01-03,142.68
S005,P0006,2024-01-04,148.83
S005,P0006,2024-01-05,136.77
S005,P0006,2024-01-06,123.9
S005,P0006,2024-01-07,134.53
S005,P0006,2024-01-08,141.8
S005,P0006,2024-01-09,122.97
S005,P0006,2024-01-10,137.28
S005,P0006,2024-01-11,150.93
S005,P0006,2024-01-12,139.37
S005,P0006,2024-01-13,124.99
S005,P0006,2024-01-14,131.63
S005,P0006,2024-01-15,141.21
S005,P0006,2024-01-16,122.64
S005,P0006,2024-01-17,137.19
S005,P0006,2024-01-18,150.97
S005,P0006,2024-01-19,139.41
S005,P0006,2024-01-20,125.01
S005,P0006,2024-01-21,131.58
S005,P0006,2024-01-22,141.2
S005,P0006,2024-01-23,122.63
S005,P0006,2024-01-24,137.18
S005,P0006,2024-01-25,150.97
S005,P0006,2024-01-26,139.41
S005,P0006,2024-01-27,125.01
S005,P0006,2024-01-28,131.58
S005,P0006,2024-01-29,141.2
S005,P0006,2024-01-30,122.63
S005,P0006,2024-01-31,137.18
S005,P0007,2024-01-02,144.62
S005,P0007,2024-01-03,145.7
S005,P0007,2024-01-04,132.88
S005,P0007,2024-01-05,145.84
S005,P0007,2024-01-06,130.1
S005,P0007,2024-01-07,134.0
S005,P0007,2024-01-08,140.5
S005,P0007,2024-01-09,140.12
S005,P0007,2024-01-10,140.76
S005,P0007,2024-01-11,132.73
S005,P0007,2024-01-12,147.3
S005,P0007,2024-01-13,132.73
S005,P0007,2024-01-14,132.16
S005,P0007,2024-01-15,145.13
S005,P0007,2024-01-16,139.54
S005,P0007,2024-01-17,140.76
S005,P0007,2024-01-18,132.51
S005,P0007,2024-01-19,147.44
S005,P0007,2024-01-20,132.7
S005,P0007,2024-01-21,132.16
S005,P0007,2024-01-22,145.23
S005,P0007,2024-01-23,139.55
S005,P0007,2024-01-24,140.74
S005,P0007,2024-01-25,132.52
S005,P0007,2024-01-26,147.44
S005,P0007,2024-01-27,132.71
S005,P0007,2024-01-28,132.15
S005,P0007,2024-01-29,145.24
S005,P0007,2024-01-30,139.55
S005,P0007,2024-01-31,140.74
S005,P0008,2024-01-02,154.05
S005,P0008,2024-01-03,143.72
S005,P0008,2024-01-04,131.16
S005,P0008,2024-01-05,126.41
S005,P0008,2024-01-06,108.31
S005,P0008,2024-01-07,151.72
S005,P0008,2024-01-08,116.61
S005,P0008,2024-01-09,148.62
S005,P0008,2024-01-10,141.13
S005,P0008,2024-01-11,130.93
S005,P0008,2024-01-12,128.67
S005,P0008,2024-01-13,118.42
S005,P0008,2024-01-14,146.29
S005,P0008,2024-01-15,122.45
S005,P0008,2024-01-16,146.28
S005,P0008,2024-01-17,141.37
S005,P0008,2024-01-18,132.87
S005,P0008,2024-01-19,129.73
S005,P0008,2024-01-20,117.3
S005,P0008,2024-01-21,145.31
S005,P0008,2024-01-22,121.84
S005,P0008,2024-01-23,147.06
S005,P0008,2024-01-24,142.03
S005,P0008,2024-01-25,132.73
S005,P0008,2024-01-26,129.16
S005,P0008,2024-01-27,117.06
S005,P0008,2024-01-28,145.54
S005,P0008,2024-01-29,122.2
S005,P0008,2024-01-30,147.11
S005,P0008,2024-01-31,141.82
S005,P0009,2024-01-02,125.34
S005,P0009,2024-01-03,133.83
S005,P0009,2024-01-04,133.92
S005,P0009,2024-01-05,146.29
S005,P0009,2024-01-06,129.33
S005,P0009,2024-01-07,119.12
S005,P0009,2024-01-08,138.07
S005,P0009,2024-01-09,122.03
S005,P0009,2024-01-10,133.59
S005,P0009,2024-01-11,135.59
S005,P0009,2024-01-12,144.54
S005,P0009,2024-01-13,133.85
S005,P0009,2024-01-14,114.91
S005,P0009,2024-01-15,141.27
S005,P0009,2024-01-16,120.99
S005,P0009,2024-01-17,134.59
S005,P0009,2024-01-18,134.69
S005,P0009,2024-01-19,145.33
S005,P0009,2024-01-20,133.09
S005,P0009,2024-01-21,115.59
S005,P0009,2024-01-22,140.69
S005,P0009,2024-01-23,121.44
S005,P0009,2024-01-24,134.19
S005,P0009,2024-01-25,135.04
S005,P0009,2024-01-26,145.03
S005,P0009,2024-01-27,133.35
S005,P0009,2024-01-28,115.36
S005,P0009,2024-01-29,140.89
S005,P0009,2024-01-30,121.27
S005,P0009,2024-01-31,134.34
S005,P0010,2024-01-02,165.19
S005,P0010,2024-01-03,128.33
S005,P0010,2024-01-04,130.02
S005,P0010,2024-01-05,131.3
S005,P0010,2024-01-06,155.04
S005,P0010,2024-01-07,133.71
S005,P0010,2024-01-08,122.66
S005,P0010,2024-01-09,151.79
S005,P0010,2024-01-10,126.76
S005,P0010,2024-01-11,124.59
S005,P0010,2024-01-12,133.3
S005,P0010,2024-01-13,149.0
S005,P0010,2024-01-14,139.18
S005,P0010,2024-01-15,127.02
S005,P0010,2024-01-16,152.98
S005,P0010,2024-01-17,126.62
S005,P0010,2024-01-18,125.11
S005,P0010,2024-01-19,133.15
S005,P0010,2024-01-20,149.36
S005,P0010,2024-01-21,138.86
S005,P0010,2024-01-22,126.67
S005,P0010,2024-01-23,152.9
S005,P0010,2024-01-24,126.65
S005,P0010,2024-01-25,125.05
S005,P0010,2024-01-26,133.17
S005,P0010,2024-01-27,149.34
S005,P0010,2024-01-28,138.88
S005,P0010,2024-01-29,126.7
S005,P0010,2024-01-30,152.9
S005,P0010,2024-01-31,126.65
S005,P0011,2024-01-02,125.36
S005,P0011,2024-01-03,157.31
S005,P0011,2024-01-04,131.37
S005,P0011,2024-01-05,174.14
S005,P0011,2024-01-06,122.7
S005,P0011,2024-01-07,125.08
S005,P0011,2024-01-08,112.19
S005,P0011,2024-01-09,124.58
S005,P0011,2024-01-10,161.73
S005,P0011,2024-01-11,135.21
S005,P0011,2024-01-12,167.26
S005,P0011,2024-01-13,127.61
S005,P0011,2024-01-14,129.41
S005,P0011,2024-01-15,111.92
S005,P0011,2024-01-16,124.5
S005,P0011,2024-01-17,161.94
S005,P0011,2024-01-18,135.34
S005,P0011,2024-01-19,166.99
S005,P0011,2024-01-20,127.8
S005,P0011,2024-01-21,129.59
S005,P0011,2024-01-22,111.91
S005,P0011,2024-01-23,124.5
S005,P0011,2024-01-24,161.94
S005,P0011,2024-01-25,135.35
S005,P0011,2024-01-26,166.98
S005,P0011,2024-01-27,127.81
S005,P0011,2024-01-28,129.6
S005,P0011,2024-01-29,111.91
S005,P0011,2024-01-30,124.5
S005,P0011,2024-01-31,161.94
S005,P0012,2024-01-02,137.7
S005,P0012,2024-01-03,156.23
S005,P0012,2024-01-04,141.68
S005,P0012,2024-01-05,166.76
S005,P0012,2024-01-06,116.15
S005,P0012,2024-01-07,138.02
S005,P0012,2024-01-08,131.21
S005,P0012,2024-01-09,130.8
S005,P0012,2024-01-10,145.24
S005,P0012,2024-01-11,133.81
S005,P0012,2024-01-12,153.21
S005,P0012,2024-01-13,123.95
S005,P0012,2024-01-14,129.21
S005,P0012,2024-01-15,147.38
S005,P0012,2024-01-16,130.37
S005,P0012,2024-01-17,145.24
S005,P0012,2024-01-18,133.59
S005,P0012,2024-01-19,153.56
S005,P0012,2024-01-20,122.45
S005,P0012,2024-01-21,129.26
S005,P0012,2024-01-22,145.26
S005,P0012,2024-01-23,129.8
S005,P0012,2024-01-24,144.69
S005,P0012,2024-01-25,133.11
S005,P0012,2024-01-26,153.09
S005,P0012,2024-01-27,122.19
S005,P0012,2024-01-28,128.9
S005,P0012,2024-01-29,145.14
S005,P0012,2024-01-30,129.58
S005,P0012,2024-01-31,144.5
S005,P0013,2024-01-02,142.03
S005,P0013,2024-01-03,120.42
S005,P0013,2024-01-04,160.43
S005,P0013,2024-01-05,161.57
S005,P0013,2024-01-06,132.23
S005,P0013,2024-01-07,150.56
S005,P0013,2024-01-08,134.61
S005,P0013,2024-01-09,138.27
S005,P0013,2024-01-10,119.89
S005,P0013,2024-01-11,158.32
S005,P0013,2024-01-12,155.19
S005,P0013,2024-01-13,126.67
S005,P0013,2024-01-14,150.1
S005,P0013,2024-01-15,126.66
S005,P0013,2024-01-16,138.06
S005,P0013,2024-01-17,119.86
S005,P0013,2024-01-18,158.2
S005,P0013,2024-01-19,154.83
S005,P0013,2024-01-20,126.36
S005,P0013,2024-01-21,150.07
S005,P0013,2024-01-22,126.21
S005,P0013,2024-01-23,138.05
S005,P0013,2024-01-24,119.86
S005,P0013,2024-01-25,158.19
S005,P0013,2024-01-26,154.81
S005,P0013,2024-01-27,126.34
S005,P0013,2024-01-28,150.07
S005,P0013,2024-01-29,126.19
S005,P0013,2024-01-30,138.05
S005,P0013,2024-01-31,119.86
S005,P0014,2024-01-02,169.87
S005,P0014,2024-01-03,114.63
S005,P0014,2024-01-04,130.65
S005,P0014,2024-01-05,131.68
S005,P0014,2024-01-06,133.93
S005,P0014,2024-01-07,139.47
S005,P0014,2024-01-08,123.52
S005,P0014,2024-01-09,171.96
S005,P0014,2024-01-10,117.53
S005,P0014,2024-01-11,129.3
S005,P0014,2024-01-12,130.26
S005,P0014,2024-01-13,133.05
S005,P0014,2024-01-14,142.59
S005,P0014,2024-01-15,121.38
S005,P0014,2024-01-16,172.12
S005,P0014,2024-01-17,117.73
S005,P0014,2024-01-18,129.28
S005,P0014,2024-01-19,130.19
S005,P0014,2024-01-20,132.99
S005,P0014,2024-01-21,142.67
S005,P0014,2024-01-22,121.32
S005,P0014,2024-01-23,172.14
S005,P0014,2024-01-24,117.73
S005,P0014,2024-01-25,129.28
S005,P0014,2024-01-26,130.19
S005,P0014,2024-01-27,132.99
S005,P0014,2024-01-28,142.68
S005,P0014,2024-01-29,121.32
S005,P0014,2024-01-30,172.14
S005,P0014,2024-01-31,117.73
S005,P0015,2024-01-02,153.34
S005,P0015,2024-01-03,140.06
S005,P0015,2024-01-04,164.66
S005,P0015,2024-01-05,138.73
S005,P0015,2024-01-06,161.51
S005,P0015,2024-01-07,144.35
S005,P0015,2024-01-08,139.96
S005,P0015,2024-01-09,150.53
S005,P0015,2024-01-10,145.42
S005,P0015,2024-01-11,163.2
S005,P0015,2024-01-12,141.16
S005,P0015,2024-01-13,158.44
S005,P0015,2024-01-14,145.16
S005,P0015,2024-01-15,140.2
S005,P0015,2024-01-16,151.62
S005,P0015,2024-01-17,144.55
S005,P0015,2024-01-18,163.86
S005,P0015,2024-01-19,140.63
S005,P0015,2024-01-20,158.86
S005,P0015,2024-01-21,144.85
S005,P0015,2024-01-22,140.44
S005,P0015,2024-01-23,151.42
S005,P0015,2024-01-24,144.71
S005,P0015,2024-01-25,163.74
S005,P0015,2024-01-26,140.73
S005,P0015,2024-01-27,158.78
S005,P0015,2024-01-28,144.9
S005,P0015,2024-01-29,140.39
S005,P0015,2024-01-30,151.45
S005,P0015,2024-01-31,144.68
S005,P0016,2024-01-02,129.49
S005,P0016,2024-01-03,147.76
S005,P0016,2024-01-04,119.06
S005,P0016,2024-01-05,155.81
S005,P0016,2024-01-06,133.78
S005,P0016,2024-01-07,136.9
S005,P0016,2024-01-08,140.29
S005,P0016,2024-01-09,141.37
S005,P0016,2024-01-10,140.72
S005,P0016,2024-01-11,127.35
S005,P0016,2024-01-12,151.49
S005,P0016,2024-01-13,139.07
S005,P0016,2024-01-14,129.58
S005,P0016,2024-01-15,143.46
S005,P0016,2024-01-16,136.64
S005,P0016,2024-01-17,145.43
S005,P0016,2024-01-18,123.6
S005,P0016,2024-01-19,155.08
S005,P0016,2024-01-20,136.12
S005,P0016,2024-01-21,132.43
S005,P0016,2024-01-22,141.15
S005,P0016,2024-01-23,138.83
S005,P0016,2024-01-24,143.57
S005,P0016,2024-01-25,125.29
S005,P0016,2024-01-26,153.62
S005,P0016,2024-01-27,137.44
S005,P0016,2024-01-28,131.29
S005,P0016,2024-01-29,142.18
S005,P0016,2024-01-30,137.93
S005,P0016,2024-01-31,144.37
S005,P0017,2024-01-02,139.95
S005,P0017,2024-01-03,128.05
S005,P0017,2024-01-04,127.75
S005,P0017,2024-01-05,162.62
S005,P0017,2024-01-06,137.27
S005,P0017,2024-01-07,133.09
S005,P0017,2024-01-08,129.2
S005,P0017,2024-01-09,141.35
S005,P0017,2024-01-10,124.72
S005,P0017,2024-01-11,132.61
S005,P0017,2024-01-12,159.09
S005,P0017,2024-01-13,135.56
S005,P0017,2024-01-14,133.88
S005,P0017,2024-01-15,131.13
S005,P0017,2024-01-16,141.14
S005,P0017,2024-01-17,125.33
S005,P0017,2024-01-18,132.29
S005,P0017,2024-01-19,158.98
S005,P0017,2024-01-20,135.77
S005,P0017,2024-01-21,133.67
S005,P0017,2024-01-22,131.26
S005,P0017,2024-01-23,141.22
S005,P0017,2024-01-24,125.25
S005,P0017,2024-01-25,132.33
S005,P0017,2024-01-26,158.99
S005,P0017,2024-01-27,135.73
S005,P0017,2024-01-28,133.69
S005,P0017,2024-01-29,131.26
S005,P0017,2024-01-30,141.21
S005,P0017,2024-01-31,125.26
S005,P0018,2024-01-02,133.54
S005,P0018,2024-01-03,139.19
S005,P0018,2024-01-04,114.61
S005,P0018,2024-01-05,146.36
S005,P0018,2024-01-06,98.66
S005,P0018,2024-01-07,135.7
S005,P0018,2024-01-08,159.56
S005,P0018,2024-01-09,133.9
S005,P0018,2024-01-10,140.63
S005,P0018,2024-01-11,109.15
S005,P0018,2024-01-12,149.43
S005,P0018,2024-01-13,97.89
S005,P0018,2024-01-14,133.05
S005,P0018,2024-01-15,155.18
S005,P0018,2024-01-16,135.07
S005,P0018,2024-01-17,141.0
S005,P0018,2024-01-18,108.59
S005,P0018,2024-01-19,149.11
S005,P0018,2024-01-20,98.35
S005,P0018,2024-01-21,133.26
S005,P0018,2024-01-22,155.04
S005,P0018,2024-01-23,134.96
S005,P0018,2024-01-24,141.15
S005,P0018,2024-01-25,108.64
S005,P0018,2024-01-26,149.02
S005,P0018,2024-01-27,98.31
S005,P0018,2024-01-28,133.31
S005,P0018,2024-01-29,155.06
S005,P0018,2024-01-30,134.93
S005,P0018,2024-01-31,141.14
S005,P0019,2024-01-02,145.03
S005,P0019,2024-01-03,141.45
S005,P0019,2024-01-04,136.63
S005,P0019,2024-01-05,136.0
S005,P0019,2024-01-06,137.62
S005,P0019,2024-01-07,115.36
S005,P0019,2024-01-08,127.76
S005,P0019,2024-01-09,143.59
S005,P0019,2024-01-10,147.69
S005,P0019,2024-01-11,138.72
S005,P0019,2024-01-12,135.08
S005,P0019,2024-01-13,134.94
S005,P0019,2024-01-14,113.21
S005,P0019,2024-01-15,130.87
S005,P0019,2024-01-16,143.69
S005,P0019,2024-01-17,147.5
S005,P0019,2024-01-18,138.7
S005,P0019,2024-01-19,135.08
S005,P0019,2024-01-20,135.01
S005,P0019,2024-01-21,113.25
S005,P0019,2024-01-22,130.8
S005,P0019,2024-01-23,143.69
S005,P0019,2024-01-24,147.51
S005,P0019,2024-01-25,138.7
S005,P0019,2024-01-26,135.09
S005,P0019,2024-01-27,135.01
S005,P0019,2024-01-28,113.25
S005,P0019,2024-01-29,130.8
S005,P0019,2024-01-30,143.69
S005,P0019,2024-01-31,147.51
S005,P0020,2024-01-02,150.6
S005,P0020,2024-01-03,138.47
S005,P0020,2024-01-04,129.88
S005,P0020,2024-01-05,125.12
S005,P0020,2024-01-06,142.75
S005,P0020,2024-01-07,148.45
S005,P0020,2024-01-08,144.46
S005,P0020,2024-01-09,149.67
S005,P0020,2024-01-10,132.91
S005,P0020,2024-01-11,132.37
S005,P0020,2024-01-12,126.33
S005,P0020,2024-01-13,145.42
S005,P0020,2024-01-14,143.15
S005,P0020,2024-01-15,140.93
S005,P0020,2024-01-16,148.95
S005,P0020,2024-01-17,133.61
S005,P0020,2024-01-18,131.95
S005,P0020,2024-01-19,126.51
S005,P0020,2024-01-20,145.18
S005,P0020,2024-01-21,143.43
S005,P0020,2024-01-22,140.98
S005,P0020,2024-01-23,149.02
S005,P0020,2024-01-24,133.55
S005,P0020,2024-01-25,131.99
S005,P0020,2024-01-26,126.49
S005,P0020,2024-01-27,145.2
S005,P0020,2024-01-28,143.41
S005,P0020,2024-01-29,140.98
S005,P0020,2024-01-30,149.02
S005,P0020,2024-01-31,133.55
